Origin,Origin City,Origin Country,Origin IATA,Destination,Flight Distance (km),Flight Time (min),Airlines
TWC,Tumushuke,China,TWC,TFU,2520,243,Loong Air
TWT,Bongao,Philippines,TWT,ZAM,330,60,"Cebu Pacific Air, Cebgo, Philippine Airlines"
TWT,Bongao,Philippines,TWT,CBO,547,80,Philippine Airlines
TWU,Tawau,Malaysia,TWU,BKI,290,50,"AirAsia, Firefly"
TWU,Tawau,Malaysia,TWU,KUL,1830,170,"AirAsia, Malaysia Airlines, Batik Air Malaysia"
TWU,Tawau,Malaysia,TWU,SDK,175,40,Malaysia Airlines
TWU,Tawau,Malaysia,TWU,MFM,2034,205,"Firefly, Batik Air Malaysia"
TWU,Tawau,Malaysia,TWU,JHB,1633,150,AirAsia
TWU,Tawau,Malaysia,TWU,CAN,2173,230,Batik Air Malaysia
TWU,Tawau,Malaysia,TWU,NKG,3036,300,Firefly
TWU,Tawau,Malaysia,TWU,TFU,3217,285,Firefly
TXN,Tunxi,China,TXN,CAN,858,110,China Southern Airlines
TXN,Tunxi,China,TXN,PEK,1157,140,Air China
TXN,Tunxi,China,TXN,SZX,902,125,China Southern Airlines
TXN,Tunxi,China,TXN,XIY,1036,120,Beijing Capital Airlines
TXN,Tunxi,China,TXN,XMN,575,80,Beijing Capital Airlines
TXN,Tunxi,China,TXN,WNZ,323,60,China Eastern Airlines
TXN,Tunxi,China,TXN,KMG,1598,145,China Eastern Airlines
TXN,Tunxi,China,TXN,CGO,675,90,China Southern Airlines
TXN,Tunxi,China,TXN,CKG,1123,155,China Eastern Airlines
TXN,Tunxi,China,TXN,DLC,1067,135,China Eastern Airlines
TXN,Tunxi,China,TXN,SWA,706,100,China Southern Airlines
TXN,Tunxi,China,TXN,MWX,961,140,Beijing Capital Airlines
TXN,Tunxi,China,TXN,TAE,1187,135,Beijing Capital Airlines
TXN,Tunxi,China,TXN,ICN,1144,165,China Southern Airlines
TYN,Taiyuan,China,TYN,SHA,1080,135,"Shanghai Airlines, Juneyao Airlines, China Eastern Airlines, Spring Airlines"
TYN,Taiyuan,China,TYN,HGH,1101,120,"Hainan Airlines, Xiamen Airlines, China Eastern Airlines, Shandong Airlines"
TYN,Taiyuan,China,TYN,NKG,878,115,"Juneyao Airlines, Hainan Airlines, China Eastern Airlines, Shenzhen Airlines, Xiamen Airlines, Beijing Capital Airlines"
TYN,Taiyuan,China,TYN,CAN,1594,165,"China Southern Airlines, Hainan Airlines, China Eastern Airlines"
TYN,Taiyuan,China,TYN,TFU,1118,135,"Air China, China Eastern Airlines, Sichuan Airlines, Shenzhen Airlines, Loong Air"
TYN,Taiyuan,China,TYN,KMG,1676,170,"Lucky Air, Ruili Airlines, China Eastern Airlines, Kunming Airlines"
TYN,Taiyuan,China,TYN,CKG,1049,130,"Sichuan Airlines, China Eastern Airlines, West Air (China), Shandong Airlines, Kunming Airlines, Beijing Capital Airlines"
TYN,Taiyuan,China,TYN,SZX,1679,180,"Hainan Airlines, China Eastern Airlines, Shenzhen Airlines, China Southern Airlines"
TYN,Taiyuan,China,TYN,WUH,787,105,"China Eastern Airlines, China Southern Airlines, Shenzhen Airlines, Shandong Airlines"
TYN,Taiyuan,China,TYN,CSX,1061,140,"Okay Airways, China Southern Airlines, Hainan Airlines, Kunming Airlines, Xiamen Airlines, China Eastern Airlines, LJ Air"
TYN,Taiyuan,China,TYN,DLC,790,95,"China Southern Airlines, Hainan Airlines, Okay Airways, China Eastern Airlines, Kunming Airlines, Fuzhou Airlines, LJ Air"
TYN,Taiyuan,China,TYN,PVG,1116,145,"Spring Airlines, China Eastern Airlines, Juneyao Airlines"
TYN,Taiyuan,China,TYN,SHE,1025,115,"Sichuan Airlines, Okay Airways, Shenzhen Airlines, Shandong Airlines, Loong Air"
